doc_id,text,IsPatentCited,abstract,aff_affiliations,aff_authorids,aff_paperid,authors,citationCount,externalIds,fieldsOfStudy,influentialCitationCount,isOpenAccess,journal,publicationDate,publicationTypes,referenceCount,title,url,venue,year
2060546968,"Current user interface too&its provide components that are complex and expensive. Programmers cannot use these components for many kinds of application data because the resulting implementation would be awkward and inefficient. We have defined a set of small, simple components, called glyphs, that programmers can use in large numbers to build user interfaces. To show that glyphs are simple and efficient, we have implemented a WYSIWYG document editor. The editor’s performance is comparable to that of similar editors built with current tools, but its implementation is much simpler. We used the editor to create and print this paper.",1.0,"Current user interface too&its provide components that are complex and expensive. Programmers cannot use these components for many kinds of application data because the resulting implementation would be awkward and inefficient. We have defined a set of small, simple components, called glyphs, that programmers can use in large numbers to build user interfaces. To show that glyphs are simple and efficient, we have implemented a WYSIWYG document editor. The editor’s performance is comparable to that of similar editors built with current tools, but its implementation is much simpler. We used the editor to create and print this paper.","['Center for Integrated Systems, Stanford University, Stanford, California', 'Center for Integrated Systems, Stanford University, Stanford, California']","['2153301466', '2201169625']",2060546968.0,"{'offset': 0, 'data': [{'authorId': '2398494', 'url': 'https://www.semanticscholar.org/author/2398494', 'name': 'P. Calder', 'affiliations': [], 'homepage': None, 'paperCount': 56, 'citationCount': 1190}, {'authorId': '1801068', 'url': 'https://www.semanticscholar.org/author/1801068', 'name': 'M. Linton', 'affiliations': [], 'homepage': None, 'paperCount': 54, 'citationCount': 1872}]}",78.0,"{'MAG': '2060546968', 'DBLP': 'conf/uist/CalderL90', 'DOI': '10.1145/97924.97935', 'CorpusId': 17178050}",['Computer Science'],2.0,False,{'pages': '92-101'},8/1/1990,['JournalArticle'],12.0,Glyphs: flyweight objects for user interfaces,https://www.semanticscholar.org/paper/1c627f64ea780c982f247a13a5cb6709dc699ec4,UIST,1990
2070601038,"In physiotherapy, the traditional approach of using fixed aids to train patients to keep their balance is often ineffective, due to the tendency of people to lose interest in the training or to lose confidence in their ability to finish the training. A Trainer system is proposed on traditional physiotherapy treatment methods to allow patients to play qualified and immersive games with a mobile aid. Using RF localization and self-balancing technology, the system allows patients to control a vehicle with their sense of balance. This platform provides a series of game feedback interface which involves part-body motion in sitting manipulation therapy to make the rehabilitation more flexible and more effective. This paper reports the designing and the control of the Trainer, the experimental evaluations of the performance of system, as well as an exploration of the future work in detail. Our work is intended to improve the patient experience of the physiotherapy rehabilitation using games with instinctive ways of controlling mobile instruments.",0.0,"In physiotherapy, the traditional approach of using fixed aids to train patients to keep their balance is often ineffective, due to the tendency of people to lose interest in the training or to lose confidence in their ability to finish the training. A Trainer system is proposed on traditional physiotherapy treatment methods to allow patients to play qualified and immersive games with a mobile aid. Using RF localization and self-balancing technology, the system allows patients to control a vehicle with their sense of balance. This platform provides a series of game feedback interface which involves part-body motion in sitting manipulation therapy to make the rehabilitation more flexible and more effective. This paper reports the designing and the control of the Trainer, the experimental evaluations of the performance of system, as well as an exploration of the future work in detail. Our work is intended to improve the patient experience of the physiotherapy rehabilitation using games with instinctive ways of controlling mobile instruments.","['Zhejiang University Hangzhou CHINA', 'Zhejiang University Hangzhou CHINA', 'Zhejiang University Hangzhou CHINA', ' Macquarie University, Sydney, Australia.', 'College of Computer Science and Technology, Hangzhou, China', 'Zhejiang University Hangzhou CHINA']","['2100394852', '2222850515', '2227451066', '2251201438', '2308501200', '2600999513']",2070601038.0,"{'offset': 0, 'data': [{'authorId': '1960053', 'url': 'https://www.semanticscholar.org/author/1960053', 'name': 'Guanyun Wang', 'affiliations': [], 'homepage': None, 'paperCount': 69, 'citationCount': 856}, {'authorId': '145790918', 'url': 'https://www.semanticscholar.org/author/145790918', 'name': 'Ye Tao', 'affiliations': [], 'homepage': None, 'paperCount': 47, 'citationCount': 554}, {'authorId': '2123519083', 'url': 'https://www.semanticscholar.org/author/2123519083', 'name': 'Dian Yu', 'affiliations': [], 'homepage': None, 'paperCount': 2, 'citationCount': 3}, {'authorId': '2064669386', 'url': 'https://www.semanticscholar.org/author/2064669386', 'name': 'Chuan Cao', 'affiliations': [], 'homepage': None, 'paperCount': 1, 'citationCount': 3}, {'authorId': '2108377217', 'url': 'https://www.semanticscholar.org/author/2108377217', 'name': 'Hongyu Chen', 'affiliations': [], 'homepage': None, 'paperCount': 5, 'citationCount': 10}, {'authorId': '145952222', 'url': 'https://www.semanticscholar.org/author/145952222', 'name': 'Cheng Yao', 'affiliations': [], 'homepage': None, 'paperCount': 59, 'citationCount': 146}]}",3.0,"{'DBLP': 'conf/uist/WangTYCCY14', 'MAG': '2070601038', 'DOI': '10.1145/2658779.2658783', 'CorpusId': 6226377}",['Computer Science'],0.0,False,{'pages': '75-76'},10/5/2014,['JournalArticle'],3.0,Trainer: a motion-based interactive game for balance rehabilitation training,https://www.semanticscholar.org/paper/15d42cdbfd0014123e8cd2eb52d538b5f2a80c5d,UIST,2014
2079750751,"Although graphical user interfaces started as imitations of the physical world, many interaction techniques have since been invented that are not available in the real world. This paper focuses on one of these ""previewing"", and how a sensory enhanced input device called ""PreSense Keypad"" can provide a preview for users before they actually execute the commands. Preview important in the real world because it is often not possible to undo an action. This previewable feature helps users to see what will occur next. It is also helpful when the command assignment of the keypad dynamically changes, such as for universal commanders. We present several interaction techniques based on this input device, including menu and map browsing systems and a text input system. We also discuss finger gesture recognition for the PreSense Keypad.",1.0,"Although graphical user interfaces started as imitations of the physical world, many interaction techniques have since been invented that are not available in the real world. This paper focuses on one of these ""previewing"", and how a sensory enhanced input device called ""PreSense Keypad"" can provide a preview for users before they actually execute the commands. Preview important in the real world because it is often not possible to undo an action. This previewable feature helps users to see what will occur next. It is also helpful when the command assignment of the keypad dynamically changes, such as for universal commanders. We present several interaction techniques based on this input device, including menu and map browsing systems and a text input system. We also discuss finger gesture recognition for the PreSense Keypad.","['Interaction Laboratory, Sony Computer Science Laboratories, Inc., 3-14-13 Higashigotanda, Shinagawa-ku, Tokyo 141-0022 Japan', 'Graduate School of Media and Governance, Keio University, Shonan Fujisawa Campus, 5322 Endo, Fujisawa 252-8520 Japan#TAB#', 'Interaction Laboratory, Sony Computer Science Laboratories, Inc., 3-14-13 Higashigotanda, Shinagawa-ku, Tokyo 141-0022 Japan', 'Interaction Laboratory, Sony Computer Science Laboratories, Inc., 3-14-13 Higashigotanda, Shinagawa-ku, Tokyo 141-0022 Japan']","['1994375393', '2137433080', '2275566519', '2582093778']",2079750751.0,"{'offset': 0, 'data': [{'authorId': '1685962', 'url': 'https://www.semanticscholar.org/author/1685962', 'name': 'J. Rekimoto', 'affiliations': [], 'homepage': None, 'paperCount': 312, 'citationCount': 11594}, {'authorId': '2430508', 'url': 'https://www.semanticscholar.org/author/2430508', 'name': 'Takaaki Ishizawa', 'affiliations': [], 'homepage': None, 'paperCount': 5, 'citationCount': 234}, {'authorId': '2270984', 'url': 'https://www.semanticscholar.org/author/2270984', 'name': 'Carsten Schwesig', 'affiliations': [], 'homepage': None, 'paperCount': 10, 'citationCount': 1244}, {'authorId': '2370803', 'url': 'https://www.semanticscholar.org/author/2370803', 'name': 'Haruo Oba', 'affiliations': [], 'homepage': None, 'paperCount': 8, 'citationCount': 451}]}",73.0,"{'DBLP': 'conf/uist/RekimotoISO03', 'MAG': '2079750751', 'DOI': '10.1145/964696.964719', 'CorpusId': 2552425}",['Computer Science'],3.0,False,{'pages': '203-212'},11/2/2003,"['JournalArticle', 'Review']",17.0,PreSense: interaction techniques for finger sensing input devices,https://www.semanticscholar.org/paper/d285e720e2b94947940ace119bbdb71cf859c123,UIST,2003
2082073215,"We demonstrate a realtime system which infers and tracks the assembly process of a snap-together block model using a Kinect® sensor. The inference enables us to build a virtual replica of the model at every step. Tracking enables us to provide context specific visual feedback on a screen by augmenting the rendered virtual model aligned with the physical model. The system allows users to author a new model and uses the inferred assembly process to guide its recreation by others. We propose a novel way of assembly guidance where the next block to be added is rendered in blinking mode with the tracked virtual model on screen. The system is also able to detect any mistakes made and helps correct them by providing appropriate feedback. We focus on assemblies of Duplo® blocks. We discuss the shortcomings of existing methods of guidance - static figures or recorded videos - and demonstrate how our method avoids those shortcomings. We also report on a user study to compare our system with standard figure-based guidance methods found in user manuals. The results of the user study suggest that our method is able to aid users' structural perception of the model better, leads to fewer assembly errors, and reduces model construction time.",1.0,"We demonstrate a realtime system which infers and tracks the assembly process of a snap-together block model using a Kinect® sensor. The inference enables us to build a virtual replica of the model at every step. Tracking enables us to provide context specific visual feedback on a screen by augmenting the rendered virtual model aligned with the physical model. The system allows users to author a new model and uses the inferred assembly process to guide its recreation by others. We propose a novel way of assembly guidance where the next block to be added is rendered in blinking mode with the tracked virtual model on screen. The system is also able to detect any mistakes made and helps correct them by providing appropriate feedback. We focus on assemblies of Duplo® blocks. We discuss the shortcomings of existing methods of guidance - static figures or recorded videos - and demonstrate how our method avoids those shortcomings. We also report on a user study to compare our system with standard figure-based guidance methods found in user manuals. The results of the user study suggest that our method is able to aid users' structural perception of the model better, leads to fewer assembly errors, and reduces model construction time.","['University of Washington Seattle, Washington, USA#TAB#', 'University of Washington Seattle, Washington, USA#TAB#', 'Microsoft Research Redmond Washington USA', 'University of Washington Seattle, Washington, USA#TAB#']","['2210585852', '2231782831', '3049172691', '511526681']",2082073215.0,"{'offset': 0, 'data': [{'authorId': '2110760400', 'url': 'https://www.semanticscholar.org/author/2110760400', 'name': 'Ankit Gupta', 'affiliations': [], 'homepage': None, 'paperCount': 16, 'citationCount': 684}, {'authorId': '145197953', 'url': 'https://www.semanticscholar.org/author/145197953', 'name': 'D. Fox', 'affiliations': [], 'homepage': None, 'paperCount': 404, 'citationCount': 56741}, {'authorId': '143800609', 'url': 'https://www.semanticscholar.org/author/143800609', 'name': 'B. Curless', 'affiliations': [], 'homepage': None, 'paperCount': 135, 'citationCount': 24154}, {'authorId': '1400248273', 'url': 'https://www.semanticscholar.org/author/1400248273', 'name': 'Michael F. Cohen', 'affiliations': [], 'homepage': None, 'paperCount': 179, 'citationCount': 20971}]}",103.0,"{'DBLP': 'conf/uist/GuptaFCC12', 'MAG': '2082073215', 'DOI': '10.1145/2380116.2380167', 'CorpusId': 14544844}",['Computer Science'],4.0,False,{'name': 'Proceedings of the 25th annual ACM symposium on User interface software and technology'},10/7/2012,"['Book', 'JournalArticle', 'Conference']",27.0,DuploTrack: a real-time system for authoring and guiding duplo block assembly,https://www.semanticscholar.org/paper/563c01818b54ca85ed5970dc12c5ca379f146f7f,UIST,2012
2084385548,"The construction and maintenance of interactive user interfaces have been simplified by the development of a generation of software tools. The tools range from window managers, toolkits, and widget sets to user interface management systems and knowledge-based design assistants. However, only a small number of the tools attempt to incorporate principles of good design. They offer no help with decisions regarding the variety of input devices and methods available. In this paper we briefly describe a methodology for interaction technique selection based on natural physical analogs of the application tasks. Special emphasis is given to the physical characteristics of input devices and the pragmatics of their use. The methodology is incorporated in a software environment named Toto which includes knowledge acquired from a variety of disciplines such as: semiotics, ergonomics, and industrial design. Toto also incorporates a set of interactive tools for modifying the knowledge and for supporting the selection of natural interaction techniques. A two phased design process (matching followed by sequencing) is embedded in the Toto rule base. Examples of the use of Toto tools are provided to illustrate the design process.",1.0,"The construction and maintenance of interactive user interfaces have been simplified by the development of a generation of software tools. The tools range from window managers, toolkits, and widget sets to user interface management systems and knowledge-based design assistants. However, only a small number of the tools attempt to incorporate principles of good design. They offer no help with decisions regarding the variety of input devices and methods available. In this paper we briefly describe a methodology for interaction technique selection based on natural physical analogs of the application tasks. Special emphasis is given to the physical characteristics of input devices and the pragmatics of their use. The methodology is incorporated in a software environment named Toto which includes knowledge acquired from a variety of disciplines such as: semiotics, ergonomics, and industrial design. Toto also incorporates a set of interactive tools for modifying the knowledge and for supporting the selection of natural interaction techniques. A two phased design process (matching followed by sequencing) is embedded in the Toto rule base. Examples of the use of Toto tools are provided to illustrate the design process.","['Department of Electrical Engineering and Computer Science, The George Washington University, Washington DC#TAB#', 'Department of Electrical Engineering and Computer Science, The George Washington University, Washington DC#TAB#']","['2000806650', '361874762']",2084385548.0,"{'offset': 0, 'data': [{'authorId': '2617338', 'url': 'https://www.semanticscholar.org/author/2617338', 'name': 'T. Bleser', 'affiliations': [], 'homepage': None, 'paperCount': 7, 'citationCount': 259}, {'authorId': '1796576', 'url': 'https://www.semanticscholar.org/author/1796576', 'name': 'J. Sibert', 'affiliations': [], 'homepage': None, 'paperCount': 62, 'citationCount': 2946}]}",37.0,"{'DBLP': 'conf/uist/BleserS90', 'MAG': '2084385548', 'DOI': '10.1145/97924.97940', 'CorpusId': 14428543}",['Computer Science'],1.0,False,{'pages': '135-142'},8/1/1990,['JournalArticle'],18.0,Toto: a tool for selecting interaction techniques,https://www.semanticscholar.org/paper/083b8ca6082b20ba165867fc0e77ea01b8c25f06,UIST,1990
2086937593,"A central goal of many user interface development tools has been to make the construction of high quality interfaces easy enough that iterative design approaches could be a practical reality. In the last 15 years significant advances in this regard have been achieved. However, the evaluation portion of the iterative design process has received relatively little support from tools. Even though advances have also been made in usability evaluation methods, nearly all evaluation is still done “by hand,” making it more expensive and difficult than it might be. This paper considers a partial implementation of the CRITIQUE usability evaluation tool that is being developed to help remedy this situation by automating a number of evaluation tasks. This paper will consider techniques used by the system to produce predictive models (keystroke level models and simplified GOMS models) from demonstrations of sample tasks in a fraction of the time needed by conventional handcrafting methods. A preliminary comparison of automatically generated models with models created by an expert modeler show them to produce very similar predictions (within 2%). Further, because they are automated, these models promise to be less subject to human error and less affected by the skill of the modeler.",1.0,"A central goal of many user interface development tools has been to make the construction of high quality interfaces easy enough that iterative design approaches could be a practical reality. In the last 15 years significant advances in this regard have been achieved. However, the evaluation portion of the iterative design process has received relatively little support from tools. Even though advances have also been made in usability evaluation methods, nearly all evaluation is still done “by hand,” making it more expensive and difficult than it might be. This paper considers a partial implementation of the CRITIQUE usability evaluation tool that is being developed to help remedy this situation by automating a number of evaluation tasks. This paper will consider techniques used by the system to produce predictive models (keystroke level models and simplified GOMS models) from demonstrations of sample tasks in a fraction of the time needed by conventional handcrafting methods. A preliminary comparison of automatically generated models with models created by an expert modeler show them to produce very similar predictions (within 2%). Further, because they are automated, these models promise to be less subject to human error and less affected by the skill of the modeler.","['Human–Computer Interaction Institute, Carnegie Mellon University, Pittsburgh, PA', 'Human–Computer Interaction Institute, Carnegie Mellon University, Pittsburgh, PA', 'Human–Computer Interaction Institute, Carnegie Mellon University, Pittsburgh, PA', 'Human–Computer Interaction Institute, Carnegie Mellon University, Pittsburgh, PA']","['2120182675', '2125109296', '2165755729', '2171298838']",2086937593.0,"{'offset': 0, 'data': [{'authorId': '1749296', 'url': 'https://www.semanticscholar.org/author/1749296', 'name': 'S. Hudson', 'affiliations': [], 'homepage': None, 'paperCount': 280, 'citationCount': 13652}, {'authorId': '1688844', 'url': 'https://www.semanticscholar.org/author/1688844', 'name': 'Bonnie E. John', 'affiliations': [], 'homepage': None, 'paperCount': 178, 'citationCount': 6939}, {'authorId': '145437567', 'url': 'https://www.semanticscholar.org/author/145437567', 'name': 'K. Knudsen', 'affiliations': [], 'homepage': None, 'paperCount': 7, 'citationCount': 96}, {'authorId': '1731836', 'url': 'https://www.semanticscholar.org/author/1731836', 'name': 'M. Byrne', 'affiliations': [], 'homepage': None, 'paperCount': 164, 'citationCount': 6954}]}",70.0,"{'MAG': '2086937593', 'DBLP': 'conf/uist/HudsonJKB99', 'DOI': '10.1145/320719.322590', 'CorpusId': 9380814}",['Computer Science'],5.0,False,{'pages': '93-102'},11/7/1999,['JournalArticle'],40.0,A tool for creating predictive performance models from user interface demonstrations,https://www.semanticscholar.org/paper/5da763d094e56e692a76cdb102e24d0f5436ff02,UIST,1999
2089932758,"While virtual worlds offer a compelling alternative to conventional interfaces, the technologies these systems currently use do not provide sufficient resolution and accuracy to support detailed work such as text editing. We describe a pragmatic approach to interface design that provides users with a large virtual world in which such high-resolution work can be performed. Our approach is based on combining heterogeneous display and interaction device technologies to produce a hybrid user interface. Display and interaction technologies that have relatively low resolution, but which cover a wide (visual and interactive) field are used to form an information surround. Display and interaction technologies that have relatively high resolution over a limited visual and interaction range are used to present concentrated information in one or more selected portions of the surround. These highresolution fields are embedded within the low-resolution surround by choosing and coordinating complementary devices that permit the user to see and interact with both simultaneously. This allows each embedded high-resolution interface to serve as a “sweet spot” within which intonation may be preferentially processed, We have developed a preliminary implementation, described in this paper, that uses a Reflection Technology Private Eye display and a Polhemus sensor to provide the secondary lowresohttion surround, and a flat-panel display and mouse to provide the primary high-resolution interface. CR",1.0,"While virtual worlds offer a compelling alternative to conventional interfaces, the technologies these systems currently use do not provide sufficient resolution and accuracy to support detailed work such as text editing. We describe a pragmatic approach to interface design that provides users with a large virtual world in which such high-resolution work can be performed. Our approach is based on combining heterogeneous display and interaction device technologies to produce a hybrid user interface. Display and interaction technologies that have relatively low resolution, but which cover a wide (visual and interactive) field are used to form an information surround. Display and interaction technologies that have relatively high resolution over a limited visual and interaction range are used to present concentrated information in one or more selected portions of the surround. These highresolution fields are embedded within the low-resolution surround by choosing and coordinating complementary devices that permit the user to see and interact with both simultaneously. This allows each embedded high-resolution interface to serve as a “sweet spot” within which intonation may be preferentially processed, We have developed a preliminary implementation, described in this paper, that uses a Reflection Technology Private Eye display and a Polhemus sensor to provide the secondary lowresohttion surround, and a flat-panel display and mouse to provide the primary high-resolution interface. CR","['Department of Computer Science, Columbia University New York, NY#TAB#', 'Department of Computer Science, Columbia University New York, NY#TAB#']","['2227862677', '252695556']",2089932758.0,"{'offset': 0, 'data': [{'authorId': '1809403', 'url': 'https://www.semanticscholar.org/author/1809403', 'name': 'Steven K. Feiner', 'affiliations': [], 'homepage': None, 'paperCount': 361, 'citationCount': 20836}, {'authorId': '3137941', 'url': 'https://www.semanticscholar.org/author/3137941', 'name': 'Ari Shamash', 'affiliations': [], 'homepage': None, 'paperCount': 1, 'citationCount': 117}]}",117.0,"{'DBLP': 'conf/uist/FeinerS91', 'MAG': '2089932758', 'DOI': '10.1145/120782.120783', 'CorpusId': 17837941}",['Computer Science'],9.0,False,{'pages': '9-17'},11/11/1991,['JournalArticle'],40.0,Hybrid user interfaces: breeding virtually bigger interfaces for physically smaller computers,https://www.semanticscholar.org/paper/1ae17e45e8b32969a3127400eb6525d2ccd93c3a,UIST,1991
2102895743,"We describe some common problems experienced by users of computer-based text chat, and show how many of these problems relate to the loss of timing-specific information. We suggest that thinking of chat as a real-time streaming media data type, with status and channel indicators, might solve some of these problems. We then present a number of alternative chat interfaces along with results from user studies comparing and contrasting them both with each other and with the standard chat interface. These studies show some potential, but indicate that more work needs to be done.",1.0,"We describe some common problems experienced by users of computer-based text chat, and show how many of these problems relate to the loss of timing-specific information. We suggest that thinking of chat as a real-time streaming media data type, with status and channel indicators, might solve some of these problems. We then present a number of alternative chat interfaces along with results from user studies comparing and contrasting them both with each other and with the standard chat interface. These studies show some potential, but indicate that more work needs to be done.","['Virtual Worlds Group, Microsoft Research, One Microsoft Way, Redmond, WA#TAB#', 'Virtual Worlds Group, Microsoft Research, One Microsoft Way, Redmond, WA#TAB#', 'Virtual Worlds Group, Microsoft Research, One Microsoft Way, Redmond, WA#TAB#']","['14227721', '2086485667', '2119113135']",2102895743.0,"{'offset': 0, 'data': [{'authorId': '2615189', 'url': 'https://www.semanticscholar.org/author/2615189', 'name': 'David Vronay', 'affiliations': [], 'homepage': None, 'paperCount': 11, 'citationCount': 231}, {'authorId': '1410176686', 'url': 'https://www.semanticscholar.org/author/1410176686', 'name': 'Marc A. Smith', 'affiliations': [], 'homepage': None, 'paperCount': 135, 'citationCount': 8690}, {'authorId': '2311676', 'url': 'https://www.semanticscholar.org/author/2311676', 'name': 'S. Drucker', 'affiliations': [], 'homepage': None, 'paperCount': 151, 'citationCount': 11156}]}",84.0,"{'MAG': '2102895743', 'DBLP': 'conf/uist/VronaySD99', 'DOI': '10.1145/320719.322579', 'CorpusId': 11817470}",['Computer Science'],13.0,False,{'pages': '19-26'},11/7/1999,['JournalArticle'],18.0,Alternative interfaces for chat,https://www.semanticscholar.org/paper/48ba8504f713ee080323ffc4d490b3063908c6b6,UIST,1999
2111995343,"Current asynchronous voice messaging interfaces, like voicemail, fail to take advantage of our conversational skills. TalkBack restores conversational turn-taking to voicemail retrieval by dividing voice messages into smaller sections based on the most significant silent and filled pauses and pausing after each to record a response. The responses are composed into a reply, alternating with snippets of the original message for context. TalkBack is built into a digital picture frame; the recipient touches a picture of the caller to hear each segment of the message in turn. The minimal interface models synchronous interaction and facilitates asynchronous voice messaging. TalkBack can also present a voice-annotated slide show which it receives over the Internet.",1.0,"Current asynchronous voice messaging interfaces, like voicemail, fail to take advantage of our conversational skills. TalkBack restores conversational turn-taking to voicemail retrieval by dividing voice messages into smaller sections based on the most significant silent and filled pauses and pausing after each to record a response. The responses are composed into a reply, alternating with snippets of the original message for context. TalkBack is built into a digital picture frame; the recipient touches a picture of the caller to hear each segment of the message in turn. The minimal interface models synchronous interaction and facilitates asynchronous voice messaging. TalkBack can also present a voice-annotated slide show which it receives over the Internet.","['MIT Media Lab, Cambridge, Ma.#TAB#', 'MIT Media Lab, Cambridge, Ma.#TAB#', 'MIT Media Lab, Cambridge, Ma.#TAB#']","['170421923', '1999277998', '2042299866']",2111995343.0,"{'offset': 0, 'data': [{'authorId': '2098674', 'url': 'https://www.semanticscholar.org/author/2098674', 'name': 'V. Lakshmipathy', 'affiliations': [], 'homepage': None, 'paperCount': 4, 'citationCount': 27}, {'authorId': '1729321', 'url': 'https://www.semanticscholar.org/author/1729321', 'name': 'C. Schmandt', 'affiliations': [], 'homepage': None, 'paperCount': 132, 'citationCount': 5206}, {'authorId': '2584860', 'url': 'https://www.semanticscholar.org/author/2584860', 'name': 'Natalia Marmasse', 'affiliations': [], 'homepage': None, 'paperCount': 18, 'citationCount': 1017}]}",19.0,"{'DBLP': 'conf/uist/LakshmipathySM03', 'MAG': '2111995343', 'DOI': '10.1145/964696.964701', 'CorpusId': 2883745}",['Computer Science'],0.0,False,{'pages': '41-50'},11/2/2003,['JournalArticle'],24.0,TalkBack: a conversational answering machine,https://www.semanticscholar.org/paper/1ca941f5daa78d146cd48eeb0a2c7f5f40099775,UIST,2003
2115181155,"Software libraries for most of the modern programming languages are numerous, large and complex. Remembering the syntax and usage of APIs is a difficult task for not just novices but also expert programmers. IDEs (Integrated Development Environment) provide capabilities like autocomplete and intellisense to assist programmers; however, programmers still need to visit search engines like Google to find API (Application Program Interface) documentation and samples. This paper evaluates Redprint - a browser based development environment for PHP that integrates API specific ""Instant Example"" and ""Instant Documentation"" display interfaces. A comparative laboratory study shows that integrating API specific ""Instant Example"" and ""Instant Documentation"" display interfaces into a development environment significantly reduces the cost of searching and thus significantly reduces the time to develop software.",0.0,"Software libraries for most of the modern programming languages are numerous, large and complex. Remembering the syntax and usage of APIs is a difficult task for not just novices but also expert programmers. IDEs (Integrated Development Environment) provide capabilities like autocomplete and intellisense to assist programmers; however, programmers still need to visit search engines like Google to find API (Application Program Interface) documentation and samples. This paper evaluates Redprint - a browser based development environment for PHP that integrates API specific ""Instant Example"" and ""Instant Documentation"" display interfaces. A comparative laboratory study shows that integrating API specific ""Instant Example"" and ""Instant Documentation"" display interfaces into a development environment significantly reduces the cost of searching and thus significantly reduces the time to develop software.","['Stanford Univ., Stanford, CA (USA)', 'Stanford Univ., Stanford, CA (USA)', 'Stanford Univ., Stanford, CA (USA)']","['2158820271', '2225213881', '261822931']",2115181155.0,"{'offset': 0, 'data': [{'authorId': '3202553', 'url': 'https://www.semanticscholar.org/author/3202553', 'name': 'Anant P. Bhardwaj', 'affiliations': [], 'homepage': None, 'paperCount': 18, 'citationCount': 319}, {'authorId': '70657866', 'url': 'https://www.semanticscholar.org/author/70657866', 'name': 'David Luciano', 'affiliations': [], 'homepage': None, 'paperCount': 4, 'citationCount': 3}, {'authorId': '21520403', 'url': 'https://www.semanticscholar.org/author/21520403', 'name': 'Scott R. Klemmer', 'affiliations': [], 'homepage': None, 'paperCount': 182, 'citationCount': 8620}]}",3.0,"{'MAG': '2952447451', 'ArXiv': '1409.6678', 'DBLP': 'conf/uist/BhardwajLK11', 'DOI': '10.1145/2046396.2046408', 'CorpusId': 23031454}",['Computer Science'],1.0,False,"{'name': 'ArXiv', 'volume': 'abs/1409.6678'}",10/16/2011,['JournalArticle'],5.0,"Redprint: integrating API specific ""instant example"" and ""instant documentation"" display interface in IDEs",https://www.semanticscholar.org/paper/8feb891b1b211310a35289e95e381844dbec6eea,UIST,2011
2118424978,"The Power-up Button is a physical button that combines pressure and proximity sensing to enable gestural interaction with one thumb. Combined with a gesture recognizer that takes the hand's anatomy into account, the Power-up Button can recognize six different mid-air gestures performed on the side of a mobile device. This gives it, for instance, enough expressive power to provide full one-handed control of interface widgets displayed on screen. This technology can complement touch input, and can be particularly useful when interacting eyes-free. It also opens up a larger design space for widget organization on screen: the button enables a more compact layout of interface components than what touch input alone would allow. This can be useful when, e.g., filling the numerous fields of a long Web form, or for very small devices.",1.0,"The Power-up Button is a physical button that combines pressure and proximity sensing to enable gestural interaction with one thumb. Combined with a gesture recognizer that takes the hand's anatomy into account, the Power-up Button can recognize six different mid-air gestures performed on the side of a mobile device. This gives it, for instance, enough expressive power to provide full one-handed control of interface widgets displayed on screen. This technology can complement touch input, and can be particularly useful when interacting eyes-free. It also opens up a larger design space for widget organization on screen: the button enables a more compact layout of interface components than what touch input alone would allow. This can be useful when, e.g., filling the numerous fields of a long Web form, or for very small devices.","['INRIA Orsay, France#TAB#', 'Univ Paris-Sud, Orsay, France', 'Univ Paris-Sud, Orsay, France', 'INRIA, Orsay, France & INRIA Chile, Orsay, France']","['1285430303', '166732564', '1927534563', '36478446']",2118424978.0,"{'offset': 0, 'data': [{'authorId': '2264859', 'url': 'https://www.semanticscholar.org/author/2264859', 'name': 'Daniel Spelmezan', 'affiliations': [], 'homepage': None, 'paperCount': 17, 'citationCount': 532}, {'authorId': '1802574', 'url': 'https://www.semanticscholar.org/author/1802574', 'name': 'Caroline Appert', 'affiliations': [], 'homepage': None, 'paperCount': 66, 'citationCount': 1393}, {'authorId': '3342979', 'url': 'https://www.semanticscholar.org/author/3342979', 'name': 'O. Chapuis', 'affiliations': [], 'homepage': None, 'paperCount': 81, 'citationCount': 1925}, {'authorId': '1728256', 'url': 'https://www.semanticscholar.org/author/1728256', 'name': 'E. Pietriga', 'affiliations': [], 'homepage': None, 'paperCount': 89, 'citationCount': 2435}]}",19.0,"{'MAG': '2118424978', 'DBLP': 'conf/uist/SpelmezanACP13', 'DOI': '10.1145/2501988.2502025', 'CorpusId': 220627190}",['Computer Science'],2.0,True,{'name': 'Proceedings of the 26th annual ACM symposium on User interface software and technology'},10/8/2013,"['Book', 'JournalArticle', 'Conference']",11.0,Controlling widgets with one power-up button,https://www.semanticscholar.org/paper/405a7367e8233ee204b6d173eb1caeacbfd8810f,UIST,2013
